2	3.956757591527603e-6
3	3.0499584489799415e-30
4	3.907262563263744e-6
5	0.000024333784654118907
6	0.00002356088939547132
7	4.788591992798842e-6
8	0.000018273242955245128
9	8.215850369362036e-6
10	0.00001528240990816986
11	7.394199498847144e-6
12	0.00001835624365712169
13	8.516729205785854e-6
14	3.971783088317671e-6
15	0.000016039529805475712
16	0.00001754034422430213
17	0.000017346663899221642
18	0.00001725563557094863
19	0.00001714370143378495
20	0.000017000586661496282
21	0.00001860955387361744
22	0.00001880044305913011
23	0.00001824008509632634
24	0.00001970906775266687
25	0.00002096125191797405
26	0.000019849484857505252
27	0.000020417645727617818
28	0.000020675979940946434
29	0.000019967409429589143
30	0.000019677883744483048
31	0.000019828525189665327
32	0.000019284172568755225
33	0.000018571001539383193
34	0.000019570863896977406
35	0.0000194131299413384
36	0.000019035147289442066
37	0.000018714170512126046
38	0.000018743535111730636
39	0.0000194435800379656
40	0.000020644451085255118
41	0.00002093209053388487
42	0.000020830751925592092
43	0.000021961647945918513
44	0.000022855319101943065
45	0.000022626570352940024
46	0.00002274300297743696
47	0.000022289330937989346
48	0.000022885549326317224
49	0.000022621999151978617
50	0.00002274106692541003
51	0.000022551062320188216
52	0.000022718568897132478
53	0.000023020100481887672
54	0.000022265516031917332
55	0.000021794459252886142
56	0.000022004877369674605
57	0.000021704749577094124
58	0.000022109796309116802
59	0.000021727017621420948
60	0.00002192230788702116
61	0.000022037577065630875
62	0.000022231112480285385
63	0.000022064631143401133
64	0.00002241973422724664
65	0.000021716157777069018
66	0.000021601518373246534
67	0.00002181320576958323
68	0.000022057722637071773
69	0.000022124897804510285
70	0.00002267357368543489
71	0.000021856434993178026
72	0.000021663484544868885
73	0.000021570115384420346
74	0.000021549302831012745
75	0.00002091758020760111
76	0.000021217750843719834
77	0.000021150955269386945
78	0.000021840515535725462
79	0.000021478549344234507
80	0.0000220324480357699
81	0.00002199810229284622
82	0.00002266902827495144
83	0.00002245128023036104
84	0.000022355659590330236
85	0.000022673999354017516
86	0.000023033022735221323
